-5.579658543843756924e+00 1.828235792738055920e+01
-5.557693019159001935e+00 1.828214821837843473e+01
-5.541466016421821905e+00 1.828198310153105766e+01
-5.520051149279598945e+00 1.828175076173012314e+01
-5.500043221397805659e+00 1.828151754127050310e+01
-5.479371380951443271e+00 1.828125860445832984e+01
-5.454718804727299641e+00 1.828092338063394706e+01
-5.433719812264051541e+00 1.828061264634913030e+01
-5.410923493097865133e+00 1.828024596032300764e+01
-5.384679636995388208e+00 1.827978116925208951e+01
-5.364018072173867502e+00 1.827937892070407955e+01
-5.337342711085839575e+00 1.827880539987238961e+01
-5.297444017227798341e+00 1.827781236566512035e+01
-5.269880370984179940e+00 1.827701154811353845e+01
-5.236323956059632856e+00 1.827587884141648900e+01
-5.206985545295582440e+00 1.827471295444779997e+01
-5.178096046551488918e+00 1.827336337004818034e+01
-5.142817348725506221e+00 1.827136474520675691e+01
-5.091342561024851499e+00 1.826745978285322991e+01
-5.061440955959812804e+00 1.826439077039721681e+01
-5.024215571478703346e+00 1.825926949867457338e+01
-4.999825513014809708e+00 1.825473542338189858e+01
-4.976177269753293331e+00 1.824896768591530005e+01
-4.949353510854295202e+00 1.823986898281347990e+01
-4.928679370184639197e+00 1.822984290707211841e+01
-4.914120429717875105e+00 1.822024425137511727e+01
-4.901233731609412558e+00 1.820907089145587321e+01
-4.891043285114272443e+00 1.819765024354451555e+01
-4.883383801641207889e+00 1.818697297911742794e+01
-4.878140489525977230e+00 1.817831243529337115e+01
-4.874915768954932282e+00 1.817232339741552849e+01
-4.872732806705022846e+00 1.816794199376997199e+01
-4.871254171834353386e+00 1.816481045088390189e+01
-4.870228452578825085e+00 1.816255557656098674e+01
-4.869140065118769733e+00 1.816008546668408030e+01
-4.868256617741735681e+00 1.815801948019131373e+01
-4.867592059772198887e+00 1.815642809602411489e+01
-4.867075801233803567e+00 1.815516913878076366e+01
-4.866614872345969900e+00 1.815402797269372215e+01
-4.866010044647649302e+00 1.815250550126269857e+01
-4.865178259424625118e+00 1.815036413415498728e+01
-4.864225969860211940e+00 1.814784269333798505e+01
-4.863206792335848405e+00 1.814505842891641763e+01
-4.861623828932166269e+00 1.814054977402668456e+01
-4.859858373605036697e+00 1.813524125305144707e+01
-4.857740562983448918e+00 1.812845445584234838e+01
-4.855350490653099982e+00 1.812019952377606558e+01
-4.852441395419426762e+00 1.810921399915859453e+01
-4.849213366326921459e+00 1.809568213992598018e+01
-4.845372476159782948e+00 1.807750820791997626e+01
-4.840852817773480865e+00 1.805284700975304091e+01
-4.835815876488375409e+00 1.802064535708216653e+01
-4.830179351091929973e+00 1.797813267877827670e+01
-4.823746246020583328e+00 1.792105716074328114e+01
-4.816616126137792442e+00 1.784834975918732169e+01
-4.808267667134141554e+00 1.775484560619224794e+01
-4.798700888783724139e+00 1.764451448486284946e+01
-4.787652993582121930e+00 1.752215939770004383e+01
-4.775334774356104539e+00 1.739812793776825472e+01
-4.761712805311421270e+00 1.727722878124261996e+01
-4.746609544377752066e+00 1.716059659219900979e+01
-4.729463224367499663e+00 1.704588040797972326e+01
-4.710713313691835324e+00 1.693693081367834097e+01
-4.689922354695459816e+00 1.683130232836017370e+01
-4.667676581636164279e+00 1.673160859793905786e+01
-4.642855349462099213e+00 1.663267279193359371e+01
-4.615070666864751203e+00 1.653361909242546091e+01
-4.586159490096006763e+00 1.644059140255265561e+01
-4.553645884177734970e+00 1.634540221996524778e+01
-4.520207321088279606e+00 1.625563165894757489e+01
-4.485679654790026838e+00 1.616976043089844950e+01
-4.447116835639020493e+00 1.608038483846485178e+01
-4.405880350744114438e+00 1.599092226460565946e+01
-4.364813410350478762e+00 1.590688913855909092e+01
-4.319514030770743140e+00 1.581895085602003626e+01
-4.270517603086468661e+00 1.572841319193633680e+01
-4.218868033240982029e+00 1.563716852395716828e+01
-4.165052747155922219e+00 1.554583805461057544e+01
-4.111121707453945895e+00 1.545745686889105386e+01
-4.053278806517160326e+00 1.536555123447497451e+01
-3.998139139933398312e+00 1.528025244139818817e+01
-3.941319646511540320e+00 1.519432696633212032e+01
-3.879549846345204056e+00 1.510281891387639419e+01
-3.817252243050115901e+00 1.501221127549622558e+01
-3.755914245555501463e+00 1.492438336739319560e+01
-3.690319323546484842e+00 1.483173632339774350e+01
-3.621719681707806782e+00 1.473602910598136617e+01
-3.551620797753411551e+00 1.463927493269352453e+01
-3.480385421549480718e+00 1.454185489743747972e+01
-3.410219060115546430e+00 1.444664049667745331e+01
-3.340873808392107236e+00 1.435314841637355343e+01
-3.268449658429080529e+00 1.425604727145608130e+01
-3.198524034280978423e+00 1.416273804737272890e+01
-3.128261908621341014e+00 1.406934814868297323e+01
-3.056444860496906113e+00 1.397421344628831719e+01
-2.983367520195653988e+00 1.387769074279032822e+01
-2.911184114581254700e+00 1.378258348300499314e+01
-2.835748375712334735e+00 1.368340049965677707e+01
-2.756697778419433309e+00 1.357965702576451861e+01
-2.677697894659291311e+00 1.347614394518138958e+01
-2.600706340296548458e+00 1.337539356016220005e+01
-2.523663764709845658e+00 1.327468454683588206e+01
-2.442220252118348256e+00 1.316832067843543719e+01
-2.368654541828055571e+00 1.307231740727887725e+01
-2.289806410369996659e+00 1.296948417229662098e+01
-2.208780998924856132e+00 1.286386859818638051e+01
-2.131233281817346281e+00 1.276283140515911363e+01
-2.052074680096120929e+00 1.265973338551748917e+01
-1.974406199034781428e+00 1.255860728390414849e+01
-1.894552503870630122e+00 1.245466279466385551e+01
-1.818845133135675418e+00 1.235613649676989567e+01
-1.737754141142464404e+00 1.225062278086863543e+01
-1.649666045028598926e+00 1.213602293264880139e+01
-1.568692834831810101e+00 1.203069322543835540e+01
-1.482070752646128753e+00 1.191802759108592369e+01
-1.399565872008029954e+00 1.181072662886932889e+01
-1.318300854430890290e+00 1.170504571513230729e+01
-1.239711666066780404e+00 1.160285049783643530e+01
-1.159634810105446112e+00 1.149872573822361410e+01
-1.081458687857372425e+00 1.139707656465154706e+01
-9.982675388253985371e-01 1.128891020403370149e+01
-9.123660364506820386e-01 1.117722306445169700e+01
-8.232962682338575977e-01 1.106141949088638832e+01
-7.365288666517971761e-01 1.094861162639557328e+01
-6.436449949014102501e-01 1.082785367527094422e+01
-5.603742197555510174e-01 1.071959514279966186e+01
-4.834308110131645964e-01 1.061956369912883957e+01
-4.033811443829332655e-01 1.051549477967853896e+01
-3.252690591515247642e-01 1.041394552876347923e+01
-2.362195971840088671e-01 1.029817789761522384e+01
-1.458132058951091548e-01 1.018064683865470244e+01
-4.520202049199661953e-02 1.004984984007085558e+01
4.144144001954221807e-02 9.937211636369859491e+00
1.269464704897950158e-01 9.826053716785631664e+00
2.130520513332947452e-01 9.714115321065055042e+00
2.925319314197352694e-01 9.610790607055321288e+00
3.899319073272735636e-01 9.484169768283321034e+00
4.749473665441592551e-01 9.373649055724968093e+00
5.514912250749527400e-01 9.274141579813305114e+00
6.390644454985652256e-01 9.160295957540947498e+00
7.186035535910509919e-01 9.056894790408492213e+00
7.996146894951386974e-01 8.951580037370478138e+00
8.697100658920314808e-01 8.860455847390271700e+00
9.531352007195738052e-01 8.752002971649604390e+00
1.044373779728554830e+00 8.633392639267915669e+00
1.129278026460411644e+00 8.523016982415835940e+00
1.206674428516407938e+00 8.422401557361045121e+00
1.290299262685086212e+00 8.313689179600221024e+00
1.379610152429698644e+00 8.197584940348560778e+00
1.471761507826177429e+00 8.077788113124876546e+00
1.558702322006373375e+00 7.964765000634683290e+00
1.641440484064069505e+00 7.857205349032277297e+00
1.724333908224020551e+00 7.749443862835629027e+00
1.797497803490838431e+00 7.654330772994730303e+00
1.880829068507956503e+00 7.546000104717088597e+00
1.959795328605877796e+00 7.443343949940925519e+00
2.043466435795940228e+00 7.334571499538073525e+00
2.126128399588740336e+00 7.227110925615559900e+00
2.198317184207106756e+00 7.133265482309893990e+00
2.285858797726513458e+00 7.019461384492293732e+00
