95 14.4656 32.9918 18.6744 1.24896e+15 30.6528
96 14.5713 32.861 18.4909 1.25809e+15 28.3266
97 14.6762 32.7302 18.3085 1.26715e+15 26.1777
98 14.7805 32.5993 18.1274 1.27615e+15 24.1925
99 14.884 32.4684 17.9476 1.28509e+15 22.3583
100 14.9869 32.3375 17.7689 1.29397e+15 20.6637
101 15.0891 32.2065 17.5913 1.3028e+15 19.098
102 15.1906 32.0755 17.415 1.31156e+15 17.6513
103 15.2915 31.9444 17.2397 1.32027e+15 16.3146
104 15.3918 31.8133 17.0655 1.32893e+15 15.0794
105 15.4914 31.6822 16.8925 1.33753e+15 13.9381
106 15.5904 31.5511 16.7204 1.34608e+15 12.8834
107 15.6888 31.4199 16.5495 1.35458e+15 11.9087
108 15.7867 31.2886 16.3795 1.36302e+15 11.008
109 15.8839 31.1574 16.2106 1.37142e+15 10.1756
110 15.9806 31.0261 16.0426 1.37977e+15 9.40638
111 16.0767 30.8948 15.8756 1.38807e+15 8.69543
112 16.1723 30.7634 15.7096 1.39632e+15 8.03836
113 16.2673 30.6321 15.5445 1.40452e+15 7.43107
114 16.3618 30.5007 15.3804 1.41268e+15 6.86977
115 16.4558 30.3692 15.2171 1.4208e+15 6.35098
116 16.5493 30.2378 15.0547 1.42887e+15 5.87147
117 16.6422 30.1063 14.8933 1.43689e+15 5.42824
118 16.7347 29.9748 14.7326 1.44488e+15 5.01855
119 16.8267 29.8432 14.5729 1.45282e+15 4.63986
120 16.9181 29.7117 14.4139 1.46072e+15 4.2898
121 17.0091 29.5801 14.2558 1.46857e+15 3.96621
122 17.0997 29.4485 14.0986 1.47639e+15 3.66709
123 17.1898 29.3168 13.9421 1.48417e+15 3.39057
124 17.2794 29.1852 13.7864 1.49191e+15 3.13494
125 17.3686 29.0535 13.6315 1.49961e+15 2.89863
126 17.4573 28.9218 13.4773 1.50727e+15 2.68016
127 17.5456 28.7901 13.3239 1.51489e+15 2.4782
128 17.6335 28.6584 13.1712 1.52248e+15 2.29148
129 17.7209 28.5266 13.0193 1.53003e+15 2.11885
130 17.808 28.3948 12.8681 1.53755e+15 1.95926
131 17.8946 28.263 12.7176 1.54503e+15 1.8117
132 17.9808 28.1312 12.5678 1.55247e+15 1.67528
133 18.0667 27.9993 12.4188 1.55988e+15 1.54915
134 18.1521 27.8675 12.2704 1.56726e+15 1.43253
135 18.2371 27.7356 12.1226 1.5746e+15 1.32471
136 18.3218 27.6037 11.9756 1.58191e+15 1.22501
137 18.4061 27.4718 11.8291 1.58918e+15 1.13283
138 18.49 27.3399 11.6834 1.59643e+15 1.0476
139 18.5735 27.2079 11.5383 1.60364e+15 0.968789
140 18.6567 27.076 11.3938 1.61082e+15 0.895917
141 18.7395 26.944 11.2499 1.61797e+15 0.828534
142 18.822 26.812 11.1066 1.62509e+15 0.766227
143 18.9041 26.68 10.964 1.63218e+15 0.708612
144 18.9859 26.5479 10.822 1.63924e+15 0.655336
145 19.0673 26.4159 10.6805 1.64627e+15 0.606071
146 19.1484 26.2838 10.5396 1.65327e+15 0.560514
147 19.2291 26.1518 10.3993 1.66025e+15 0.518387
148 19.3096 26.0197 10.2596 1.66719e+15 0.47943
149 19.3897 25.8876 10.1205 1.67411e+15 0.443404
150 19.4694 25.7554 9.98188 1.681e+15 0.410089
151 19.5489 25.6233 9.84383 1.68786e+15 0.379281
152 19.6281 25.4912 9.70633 1.69469e+15 0.35079
153 19.7069 25.359 9.56937 1.7015e+15 0.324441
154 19.7854 25.2268 9.43294 1.70828e+15 0.300074
155 19.8637 25.0946 9.29703 1.71503e+15 0.27754
156 19.9416 24.9624 9.16165 1.72176e+15 0.256699
157 20.0192 24.8302 9.02678 1.72847e+15 0.237426
158 20.0966 24.698 8.89242 1.73514e+15 0.219601
159 20.1736 24.5658 8.75856 1.7418e+15 0.203116
160 20.2504 24.4335 8.62519 1.74843e+15 0.18787
161 20.3269 24.3013 8.49232 1.75503e+15 0.173769
162 20.4031 24.169 8.35994 1.76161e+15 0.160728
163 20.479 24.0367 8.22803 1.76816e+15 0.148667
164 20.5547 23.9044 8.09661 1.7747e+15 0.137511
165 20.6301 23.7721 7.96565 1.78121e+15 0.127194
166 20.7052 23.6398 7.83516 1.78769e+15 0.117651
167 20.78 23.5074 7.70513 1.79415e+15 0.108826
168 20.8546 23.3751 7.57555 1.80059e+15 0.100662
169 20.929 23.2427 7.44643 1.80701e+15 0.0931122
170 21.003 23.1104 7.31775 1.81341e+15 0.0861289
171 21.0769 22.978 7.18952 1.81978e+15 0.0796698
172 21.1504 22.8456 7.06172 1.82613e+15 0.0736955
173 21.2237 22.7132 6.93436 1.83246e+15 0.0681696
174 21.2968 22.5808 6.80742 1.83877e+15 0.0630585
175 21.3696 22.4484 6.68091 1.84506e+15 0.0583309
176 21.4422 22.316 6.55482 1.85133e+15 0.0539581
177 21.5146 22.1836 6.42915 1.85757e+15 0.0499134
178 21.5867 22.0511 6.30389 1.8638e+15 0.0461721
179 21.6585 21.9187 6.17904 1.87e+15 0.0427115
180 21.7302 21.7862 6.05459 1.87619e+15 0.0395105
