1 2.77778e-05 32.0017 44.2808 2.49834e+09 12257.5
2 2.78056e-05 32.0415 44.2808 2.50074e+09 12535.7
3 2.79444e-05 32.1997 44.2808 2.51273e+09 13698
4 2.86389e-05 32.6061 44.2808 2.57269e+09 17105.6
5 3.21111e-05 33.2358 44.2808 2.87248e+09 23260.3
6 4.94722e-05 34.0239 44.2808 4.37144e+09 29679.5
7 0.000136278 35.0462 44.2806 1.18663e+10 32448.4
8 0.000570306 36.3061 44.2799 4.93403e+10 32864.2
9 0.00274044 37.668 44.2761 2.36711e+11 32861.4
10 0.0135911 39.0463 44.2573 1.17356e+12 32631.4
11 0.0376004 39.9026 44.2156 3.24653e+12 32118.4
12 0.0738352 40.4476 44.1526 6.37505e+12 31365.8
13 0.121918 40.8293 44.0691 1.05265e+13 30407.8
14 0.181842 41.1107 43.965 1.57004e+13 29276
15 0.254019 41.3235 43.8396 2.19321e+13 27999.3
16 0.339347 41.4863 43.6914 2.92994e+13 26603.8
17 0.43936 41.6104 43.5176 3.79345e+13 25112.1
18 0.556524 41.7037 43.3141 4.80505e+13 23543.2
19 0.694866 41.7716 43.0738 5.9995e+13 21910.1
20 0.864716 41.819 42.7787 7.46599e+13 20184.1
21 1.0834 41.8479 42.3988 9.35408e+13 18334.7
22 1.41503 41.8583 41.8227 1.22174e+14 16139.4
23 1.79983 41.8488 41.1543 1.55398e+14 14232.4
24 2.22169 41.827 40.4214 1.91822e+14 12650.5
25 2.76713 41.789 39.4739 2.38914e+14 11089.9
26 3.37635 41.7359 38.4156 2.91515e+14 9737.55
27 4.02304 41.668 37.2921 3.4735e+14 8578.38
28 4.64181 41.5918 36.2172 4.00775e+14 7643.62
29 5.24289 41.5074 35.1731 4.52672e+14 6851.06
30 5.82267 41.4163 34.1659 5.0273e+14 6168.77
31 6.37985 41.3197 33.198 5.50837e+14 5574.54
32 6.9146 41.2187 32.269 5.97008e+14 5052.24
33 7.42791 41.1141 31.3773 6.41327e+14 4589.75
34 7.92112 41.0066 30.5205 6.83911e+14 4177.77
35 8.3957 40.8966 29.6961 7.24887e+14 3808.99
36 8.8531 40.7845 28.9015 7.64379e+14 3477.54
37 9.29468 40.6707 28.1344 8.02505e+14 3178.66
38 9.72171 40.5553 27.3925 8.39375e+14 2908.38
39 10.1353 40.4386 26.674 8.75085e+14 2663.41
40 10.5365 40.3208 25.9771 9.09726e+14 2440.92
41 10.9263 40.202 25.3 9.43377e+14 2238.52
42 11.3054 40.0823 24.6414 9.76109e+14 2054.11
43 11.6746 39.9618 24 1.00799e+15 1885.88
44 12.0346 39.8405 23.3747 1.03907e+15 1732.24
45 12.3859 39.7186 22.7643 1.06941e+15 1591.8
46 12.7292 39.5962 22.1679 1.09905e+15 1463.3
47 13.065 39.4731 21.5847 1.12803e+15 1345.64
48 13.3935 39.3496 21.0139 1.1564e+15 1237.83
49 13.7154 39.2257 20.4548 1.18419e+15 1138.98
50 14.0309 39.1014 19.9067 1.21143e+15 1048.31
51 14.3404 38.9766 19.3691 1.23815e+15 965.093
52 14.6442 38.8515 18.8413 1.26438e+15 888.681
53 14.9426 38.7261 18.3229 1.29015e+15 818.49
54 15.2358 38.6004 17.8135 1.31547e+15 753.989
55 15.5242 38.4744 17.3126 1.34036e+15 694.696
56 15.8079 38.3482 16.8198 1.36486e+15 640.173
57 16.0871 38.2216 16.3347 1.38896e+15 590.022
58 16.3621 38.0949 15.8571 1.4127e+15 543.88
59 16.6329 37.968 15.3865 1.43609e+15 501.416
60 16.8999 37.8408 14.9228 1.45914e+15 462.328
61 17.1631 37.7134 14.4655 1.48187e+15 426.339
62 17.4227 37.5859 14.0146 1.50428e+15 393.196
63 17.6788 37.4582 13.5696 1.52639e+15 362.67
64 17.9316 37.3303 13.1304 1.54822e+15 334.548
65 18.1812 37.2023 12.6969 1.56977e+15 308.637
66 18.4277 37.0741 12.2687 1.59105e+15 284.76
67 18.6712 36.9458 11.8457 1.61208e+15 262.752
68 18.9118 36.8173 11.4277 1.63285e+15 242.466
69 19.1497 36.6887 11.0145 1.65339e+15 223.764
70 19.3848 36.56 10.606 1.67369e+15 206.521
71 19.6173 36.4312 10.2021 1.69376e+15 190.62
72 19.8473 36.3022 9.80255 1.71362e+15 175.955
73 20.0749 36.1732 9.40725 1.73327e+15 162.43
74 20.3001 36.044 9.01607 1.75271e+15 149.953
75 20.5229 35.9148 8.62889 1.77196e+15 138.444
76 20.7436 35.7855 8.24559 1.79101e+15 127.825
77 20.9621 35.656 7.86606 1.80987e+15 118.027
78 21.1784 35.5265 7.4902 1.82855e+15 108.987
79 21.3927 35.3969 7.11789 1.84705e+15 100.644
80 21.6051 35.2672 6.74905 1.86539e+15 92.944
81 21.8154 35.1375 6.38359 1.88355e+15 85.8375
82 22.0239 35.0076 6.0214 1.90155e+15 79.2779
83 22.2306 34.8777 5.66242 1.91939e+15 73.223
84 22.4354 34.7477 5.30654 1.93708e+15 67.6334
85 22.6385 34.6177 4.95371 1.95462e+15 62.473
86 22.8399 34.4876 4.60384 1.97201e+15 57.7087
87 23.0397 34.3574 4.25686 1.98925e+15 53.3098
88 23.2378 34.2272 3.9127 2.00636e+15 49.2481
89 23.4343 34.0969 3.5713 2.02332e+15 45.4975
90 23.6293 33.9665 3.23259 2.04016e+15 42.0339
91 23.8228 33.8361 2.89651 2.05686e+15 38.8354
92 24 33.7157 2.58861 2.07217e+15 36.1008
